date,temperature_max,temperature_min,rainfall,precipitation_hours,snowfall,wind_speed,cloud_cover,humidity,pressure
2019-12-24,27.9,23.3,17.4,10.0,0.0,15.2,91.0,79.0,1004.8
2019-12-25,25.5,24.1,107.5,24.0,0.0,36.4,100.0,91.0,1001.2
2019-12-26,29.3,24.2,3.7,10.0,0.0,16.1,82.0,85.0,1001.7
2019-12-27,27.9,23.2,7.6,12.0,0.0,8.4,79.0,87.0,1003.3
2019-12-28,28.4,24.0,7.6,17.0,0.0,13.2,45.0,83.0,1004.5
2019-12-29,28.7,23.1,3.1,9.0,0.0,13.8,24.0,76.0,1006.0
2019-12-30,27.6,23.5,22.0,24.0,0.0,12.5,77.0,86.0,1007.2
2019-12-31,26.6,23.9,24.7,24.0,0.0,14.8,75.0,88.0,1008.6
2020-01-01,26.5,24.1,69.8,24.0,0.0,17.3,69.0,89.0,1008.8
2020-01-02,26.4,23.8,70.5,23.0,0.0,14.8,67.0,87.0,1009.4
2020-01-03,26.8,23.5,54.8,24.0,0.0,18.4,80.0,85.0,1008.2
2020-01-04,26.3,23.5,70.9,24.0,0.0,16.7,54.0,87.0,1006.5
2020-01-05,25.6,23.6,59.3,24.0,0.0,22.0,88.0,87.0,1006.8
2020-01-06,26.0,24.0,53.8,24.0,0.0,17.8,92.0,85.0,1006.9
2020-01-07,25.7,23.9,134.0,24.0,0.0,14.8,99.0,92.0,1006.1
2020-01-08,27.4,23.8,54.1,24.0,0.0,18.4,85.0,89.0,1005.3
2020-01-09,26.5,23.4,17.4,22.0,0.0,11.8,91.0,87.0,1005.3
2020-01-10,26.8,23.6,9.6,21.0,0.0,11.2,52.0,87.0,1003.4
2020-01-11,27.9,22.9,6.6,12.0,0.0,10.5,55.0,83.0,1002.7
2020-01-12,27.7,23.5,4.2,15.0,0.0,7.6,92.0,84.0,1002.3
2020-01-13,27.4,22.9,21.3,19.0,0.0,11.6,87.0,86.0,1002.5
2020-01-14,26.4,23.7,27.3,24.0,0.0,12.2,81.0,89.0,1004.6
2020-01-15,26.1,23.8,44.8,22.0,0.0,17.3,74.0,87.0,1006.0
2020-01-16,25.8,24.3,21.0,24.0,0.0,11.0,96.0,89.0,1005.3
2020-01-17,26.4,24.5,29.3,24.0,0.0,10.1,85.0,90.0,1005.0
2020-01-18,26.6,24.6,26.1,24.0,0.0,10.6,76.0,89.0,1005.4
2020-01-19,25.4,24.0,65.4,24.0,0.0,13.3,98.0,92.0,1006.9
2020-01-20,27.0,23.5,13.7,23.0,0.0,12.1,68.0,84.0,1008.3
2020-01-21,27.1,22.8,1.9,11.0,0.0,16.9,55.0,76.0,1010.1
2020-01-22,26.5,21.7,5.2,16.0,0.0,17.4,48.0,80.0,1009.5
2020-01-23,26.4,22.4,3.8,17.0,0.0,14.5,39.0,82.0,1007.8
2020-01-24,26.7,23.8,43.0,24.0,0.0,12.0,98.0,91.0,1006.3
2020-01-25,26.7,23.9,40.5,22.0,0.0,13.7,85.0,92.0,1004.7
2020-01-26,27.7,22.3,4.0,8.0,0.0,7.4,83.0,90.0,1003.2
2020-01-27,27.5,22.5,0.3,2.0,0.0,11.2,44.0,84.0,1003.1
2020-01-28,26.8,22.1,3.0,14.0,0.0,10.2,54.0,90.0,1003.8
2020-01-29,26.8,21.3,0.1,1.0,0.0,10.1,28.0,85.0,1004.3
2020-01-30,27.3,20.4,1.2,6.0,0.0,7.4,35.0,85.0,1004.3
2020-01-31,24.8,22.5,27.9,24.0,0.0,14.4,70.0,87.0,1006.7
2020-02-01,24.7,22.1,81.2,24.0,0.0,16.6,92.0,86.0,1008.4
2020-02-02,24.3,21.6,63.3,24.0,0.0,16.5,94.0,85.0,1009.1
2020-02-03,25.1,21.1,6.4,20.0,0.0,14.9,72.0,77.0,1009.0
2020-02-04,26.2,20.4,2.2,11.0,0.0,14.2,83.0,78.0,1007.3
2020-02-05,26.7,21.4,11.2,24.0,0.0,14.6,61.0,85.0,1005.8
2020-02-06,25.4,23.8,72.5,24.0,0.0,14.4,99.0,92.0,1006.2
2020-02-07,26.3,24.3,80.5,24.0,0.0,14.8,94.0,91.0,1006.1
2020-02-08,27.5,24.1,33.4,24.0,0.0,14.5,80.0,90.0,1006.8
2020-02-09,25.1,23.3,103.8,24.0,0.0,20.4,84.0,91.0,1008.1
2020-02-10,25.1,23.0,32.9,19.0,0.0,18.8,94.0,82.0,1009.5
2020-02-11,26.0,22.1,8.9,20.0,0.0,18.6,78.0,79.0,1010.4
2020-02-12,26.8,22.2,5.4,14.0,0.0,12.8,67.0,79.0,1009.3
2020-02-13,26.4,22.6,13.7,21.0,0.0,12.6,60.0,87.0,1008.0
2020-02-14,28.3,22.7,1.6,7.0,0.0,20.1,48.0,81.0,1006.1
2020-02-15,28.4,23.4,6.8,5.0,0.0,18.2,79.0,76.0,1006.4
2020-02-16,28.0,21.9,0.6,4.0,0.0,10.9,70.0,79.0,1006.8
2020-02-17,27.5,22.5,15.4,22.0,0.0,12.4,63.0,84.0,1008.1
2020-02-18,25.1,22.5,95.4,24.0,0.0,22.8,84.0,88.0,1009.2
2020-02-19,25.2,22.4,45.5,24.0,0.0,19.8,90.0,82.0,1009.8
2020-02-20,25.8,22.6,8.8,24.0,0.0,19.9,87.0,75.0,1010.4
2020-02-21,25.9,22.5,54.4,23.0,0.0,20.2,49.0,83.0,1011.0
2020-02-22,26.6,22.2,23.4,23.0,0.0,18.0,44.0,78.0,1011.4
2020-02-23,25.8,22.5,24.0,24.0,0.0,15.5,81.0,87.0,1009.5
2020-02-24,26.3,23.1,25.1,24.0,0.0,13.7,84.0,88.0,1007.8
2020-02-25,27.0,22.8,9.1,20.0,0.0,12.6,79.0,84.0,1006.5
2020-02-26,26.2,23.0,35.1,24.0,0.0,12.6,96.0,89.0,1006.2
2020-02-27,26.8,22.9,28.0,24.0,0.0,16.6,97.0,86.0,1006.1
2020-02-28,25.6,23.2,43.5,20.0,0.0,16.0,86.0,84.0,1006.1
2020-02-29,27.5,23.0,4.1,20.0,0.0,15.3,68.0,80.0,1005.4
2020-03-01,27.5,23.0,1.0,5.0,0.0,11.9,68.0,79.0,1005.1
2020-03-02,27.9,22.3,3.0,12.0,0.0,13.8,89.0,80.0,1005.6
2020-03-03,26.2,23.1,12.7,23.0,0.0,14.5,71.0,87.0,1005.9
2020-03-04,27.5,23.3,7.5,21.0,0.0,10.4,64.0,84.0,1005.2
2020-03-05,28.0,23.3,8.3,7.0,0.0,15.5,81.0,81.0,1005.0
2020-03-06,26.5,24.4,5.1,12.0,0.0,14.7,97.0,81.0,1005.3
2020-03-07,27.9,24.4,6.7,19.0,0.0,12.1,94.0,86.0,1005.0
2020-03-08,28.4,24.3,2.1,10.0,0.0,9.9,81.0,88.0,1003.5
2020-03-09,29.0,24.1,1.3,10.0,0.0,13.0,43.0,84.0,1002.5
2020-03-10,28.9,23.5,0.4,3.0,0.0,9.5,12.0,86.0,1003.8
2020-03-11,28.7,23.5,3.6,14.0,0.0,10.5,40.0,81.0,1006.2
2020-03-12,29.0,23.3,3.1,7.0,0.0,19.0,53.0,76.0,1007.0
2020-03-13,29.5,22.6,1.1,3.0,0.0,17.3,19.0,77.0,1007.2
2020-03-14,29.2,21.9,0.2,2.0,0.0,11.3,56.0,78.0,1005.2
2020-03-15,28.7,22.8,5.8,18.0,0.0,10.9,46.0,82.0,1005.9
2020-03-16,26.5,23.5,83.8,24.0,0.0,17.1,73.0,89.0,1007.1
2020-03-17,25.9,23.5,139.0,24.0,0.0,18.7,73.0,90.0,1007.7
2020-03-18,27.2,23.2,10.6,21.0,0.0,12.8,47.0,84.0,1006.5
2020-03-19,28.0,23.9,5.0,19.0,0.0,12.6,58.0,85.0,1005.7
2020-03-20,28.4,23.5,15.0,23.0,0.0,11.5,53.0,84.0,1005.9
2020-03-21,28.5,23.5,12.0,21.0,0.0,11.2,51.0,85.0,1006.2
2020-03-22,28.7,23.8,7.0,20.0,0.0,10.5,44.0,83.0,1005.5
2020-03-23,28.8,24.5,12.6,14.0,0.0,11.1,41.0,82.0,1004.9
2020-03-24,28.6,24.2,20.5,22.0,0.0,12.6,56.0,85.0,1004.3
2020-03-25,29.3,23.4,1.7,8.0,0.0,13.5,40.0,77.0,1004.0
2020-03-26,28.9,22.6,10.7,15.0,0.0,11.7,52.0,80.0,1005.1
2020-03-27,29.6,23.6,2.6,9.0,0.0,12.7,53.0,79.0,1004.8
2020-03-28,29.2,23.9,2.5,10.0,0.0,13.3,33.0,79.0,1003.8
2020-03-29,29.5,23.1,5.4,14.0,0.0,10.8,43.0,79.0,1003.6
2020-03-30,29.9,24.4,1.5,5.0,0.0,13.8,36.0,77.0,1003.5
2020-03-31,29.6,23.8,1.2,5.0,0.0,14.3,28.0,77.0,1004.3
2020-04-01,30.2,24.7,5.3,16.0,0.0,12.8,54.0,80.0,1004.4
2020-04-02,30.0,24.7,9.1,17.0,0.0,10.4,69.0,82.0,1005.6
2020-04-03,28.4,24.9,14.6,24.0,0.0,14.4,57.0,82.0,1006.0
2020-04-04,29.1,25.1,4.4,13.0,0.0,14.0,39.0,81.0,1005.7
2020-04-05,29.0,23.4,4.2,13.0,0.0,11.2,35.0,81.0,1005.5
2020-04-06,28.9,24.1,4.7,12.0,0.0,14.6,45.0,80.0,1004.4
2020-04-07,29.3,23.5,1.7,5.0,0.0,12.0,55.0,80.0,1003.3
2020-04-08,29.9,23.4,2.5,4.0,0.0,12.3,51.0,81.0,1003.8
2020-04-09,28.7,24.2,8.3,17.0,0.0,11.4,68.0,84.0,1005.7
2020-04-10,28.9,24.5,6.7,16.0,0.0,10.9,78.0,83.0,1006.4
2020-04-11,28.5,24.6,3.8,15.0,0.0,11.2,48.0,87.0,1005.1
2020-04-12,28.5,24.0,2.9,10.0,0.0,6.7,70.0,87.0,1003.8
2020-04-13,28.6,23.7,17.0,14.0,0.0,9.6,61.0,86.0,1003.6
2020-04-14,25.9,24.1,61.6,24.0,0.0,17.5,92.0,91.0,1005.2
2020-04-15,29.2,24.2,6.2,11.0,0.0,8.0,48.0,86.0,1005.1
2020-04-16,29.5,23.2,5.5,9.0,0.0,11.3,58.0,84.0,1004.6
2020-04-17,29.8,24.8,13.8,20.0,0.0,13.7,76.0,84.0,1005.2
2020-04-18,29.6,25.0,7.1,22.0,0.0,12.1,61.0,86.0,1005.5
2020-04-19,30.8,25.0,0.4,2.0,0.0,16.6,38.0,78.0,1004.7
2020-04-20,30.7,25.3,5.7,10.0,0.0,12.3,49.0,81.0,1004.6
2020-04-21,30.2,25.5,10.0,19.0,0.0,12.6,84.0,85.0,1004.0
2020-04-22,30.9,25.8,10.0,15.0,0.0,12.8,73.0,81.0,1003.5
2020-04-23,30.8,25.4,11.9,16.0,0.0,9.2,78.0,80.0,1004.0
2020-04-24,30.4,25.4,8.0,18.0,0.0,12.2,68.0,81.0,1003.6
2020-04-25,29.6,25.4,23.7,23.0,0.0,11.7,83.0,84.0,1003.9
2020-04-26,29.9,25.3,15.5,16.0,0.0,10.2,67.0,85.0,1004.4
2020-04-27,29.8,25.3,10.7,21.0,0.0,12.1,82.0,86.0,1004.4
2020-04-28,29.8,24.9,6.6,16.0,0.0,11.9,87.0,80.0,1004.4
2020-04-29,29.6,24.8,8.5,16.0,0.0,13.0,66.0,85.0,1004.3
2020-04-30,30.0,25.3,15.2,24.0,0.0,12.4,78.0,83.0,1004.5
2020-05-01,30.0,24.9,14.1,15.0,0.0,9.7,41.0,82.0,1003.2
2020-05-02,30.1,24.7,17.2,15.0,0.0,11.8,59.0,80.0,1002.2
2020-05-03,29.9,25.3,17.1,19.0,0.0,9.7,97.0,88.0,1002.2
2020-05-04,30.9,25.9,10.6,19.0,0.0,10.8,70.0,84.0,1002.8
2020-05-05,31.0,25.9,10.1,16.0,0.0,17.1,49.0,83.0,1002.6
2020-05-06,30.7,25.0,1.4,7.0,0.0,9.7,42.0,84.0,1002.4
2020-05-07,30.3,25.3,0.8,5.0,0.0,8.7,33.0,84.0,1002.4
2020-05-08,30.9,25.7,2.0,5.0,0.0,10.2,28.0,80.0,1001.9
2020-05-09,31.2,25.6,0.6,5.0,0.0,10.3,23.0,77.0,1002.2
2020-05-10,31.3,25.6,2.6,7.0,0.0,9.4,52.0,76.0,1002.3
2020-05-11,31.3,25.5,2.5,9.0,0.0,10.9,62.0,80.0,1002.2
2020-05-12,30.0,24.7,1.2,8.0,0.0,7.9,31.0,86.0,1002.3
2020-05-13,30.6,25.0,5.8,13.0,0.0,10.8,62.0,81.0,1002.7
2020-05-14,29.7,25.8,21.7,23.0,0.0,14.5,87.0,87.0,1001.7
2020-05-15,28.9,25.5,17.6,21.0,0.0,26.8,99.0,85.0,998.0
2020-05-16,29.4,25.1,9.1,12.0,0.0,9.8,91.0,88.0,1000.0
2020-05-17,30.8,25.7,1.7,10.0,0.0,11.4,47.0,87.0,999.4
2020-05-18,30.2,25.5,4.1,12.0,0.0,6.6,62.0,85.0,1000.1
2020-05-19,30.4,26.2,5.4,10.0,0.0,6.9,75.0,89.0,1000.9
2020-05-20,30.3,24.8,1.5,5.0,0.0,7.9,68.0,85.0,1001.6
2020-05-21,30.8,26.2,3.8,7.0,0.0,9.0,78.0,85.0,1001.6
2020-05-22,29.9,25.5,1.1,6.0,0.0,6.4,93.0,85.0,1001.6
2020-05-23,29.4,26.0,14.4,7.0,0.0,9.3,100.0,87.0,1002.7
2020-05-24,31.0,24.6,1.5,9.0,0.0,7.7,92.0,85.0,1004.1
2020-05-25,31.8,25.8,0.0,0.0,0.0,9.1,96.0,83.0,1004.4
2020-05-26,30.9,26.7,4.5,5.0,0.0,6.6,43.0,82.0,1004.0
2020-05-27,30.3,25.1,0.8,6.0,0.0,11.2,42.0,86.0,1003.5
2020-05-28,30.5,24.5,4.1,9.0,0.0,8.9,39.0,83.0,1004.3
2020-05-29,30.8,25.3,1.8,7.0,0.0,12.3,35.0,82.0,1004.4
2020-05-30,30.9,24.9,0.1,1.0,0.0,11.3,21.0,80.0,1005.3
2020-05-31,31.2,25.8,1.1,7.0,0.0,11.2,47.0,78.0,1004.9
2020-06-01,30.4,25.0,0.8,7.0,0.0,12.4,64.0,82.0,1004.0
2020-06-02,30.3,25.0,0.6,2.0,0.0,10.1,80.0,83.0,1003.5
2020-06-03,30.9,25.0,0.0,0.0,0.0,8.7,27.0,82.0,1003.1
2020-06-04,31.0,24.7,0.0,0.0,0.0,7.7,8.0,78.0,1002.7
2020-06-05,31.3,25.5,0.0,0.0,0.0,7.1,24.0,79.0,1002.4
2020-06-06,31.2,25.6,2.9,9.0,0.0,9.7,32.0,80.0,1002.0
2020-06-07,31.2,25.3,3.3,10.0,0.0,10.3,67.0,80.0,1001.4
2020-06-08,29.7,24.5,7.1,14.0,0.0,10.9,88.0,84.0,1001.9
2020-06-09,30.8,25.1,15.4,17.0,0.0,10.7,79.0,83.0,1002.2
2020-06-10,29.4,25.6,17.0,24.0,0.0,8.9,99.0,85.0,1001.6
2020-06-11,28.6,25.3,34.3,24.0,0.0,11.7,100.0,89.0,998.8
2020-06-12,26.4,24.7,35.3,24.0,0.0,10.7,100.0,92.0,998.9
2020-06-13,29.9,24.6,5.3,10.0,0.0,12.2,95.0,88.0,1001.2
2020-06-14,29.7,24.9,7.3,17.0,0.0,14.1,98.0,84.0,1004.3
2020-06-15,29.1,24.7,7.9,14.0,0.0,8.7,99.0,84.0,1004.8
2020-06-16,30.1,24.7,2.8,10.0,0.0,8.7,61.0,81.0,1002.7
2020-06-17,30.2,25.0,5.7,10.0,0.0,10.2,83.0,83.0,1002.0
2020-06-18,29.9,25.3,11.4,19.0,0.0,7.4,76.0,86.0,1002.3
2020-06-19,28.1,24.5,10.4,18.0,0.0,6.3,83.0,89.0,1002.6
2020-06-20,28.6,24.3,6.7,11.0,0.0,7.2,93.0,88.0,1002.7
2020-06-21,30.2,25.1,0.7,7.0,0.0,8.6,38.0,84.0,1001.1
2020-06-22,31.1,24.8,0.7,4.0,0.0,12.8,64.0,79.0,1000.8
2020-06-23,30.5,25.6,4.1,14.0,0.0,11.2,85.0,85.0,1001.7
2020-06-24,31.2,25.4,1.5,6.0,0.0,12.8,92.0,81.0,1001.4
2020-06-25,30.5,25.2,8.5,14.0,0.0,16.1,99.0,83.0,1001.8
2020-06-26,28.6,24.7,4.2,12.0,0.0,11.6,99.0,83.0,1002.2
2020-06-27,29.2,25.0,7.7,17.0,0.0,14.9,98.0,83.0,1002.2
2020-06-28,27.1,24.3,40.9,23.0,0.0,8.2,100.0,92.0,1002.5
2020-06-29,28.7,24.5,8.4,10.0,0.0,9.1,79.0,86.0,1002.1
2020-06-30,28.9,24.7,5.8,12.0,0.0,5.5,59.0,85.0,1002.0
2020-07-01,29.8,24.2,0.0,0.0,0.0,8.6,60.0,82.0,1001.2
2020-07-02,30.1,25.0,4.7,11.0,0.0,9.5,82.0,81.0,1001.3
2020-07-03,29.7,24.5,13.2,13.0,0.0,13.9,73.0,83.0,1002.7
2020-07-04,27.7,24.5,8.4,15.0,0.0,11.3,97.0,89.0,1003.1
2020-07-05,28.2,24.4,3.2,6.0,0.0,5.9,79.0,85.0,1001.9
2020-07-06,30.4,25.1,9.7,9.0,0.0,12.1,49.0,84.0,1002.4
2020-07-07,30.9,24.8,12.0,14.0,0.0,11.0,65.0,80.0,1003.3
2020-07-08,29.8,25.8,4.0,16.0,0.0,8.7,75.0,87.0,1001.5
2020-07-09,30.9,24.4,1.3,8.0,0.0,9.8,73.0,81.0,1000.2
2020-07-10,30.2,24.4,1.6,8.0,0.0,12.0,94.0,85.0,1001.3
2020-07-11,29.0,24.9,11.6,18.0,0.0,10.2,99.0,86.0,1002.2
2020-07-12,29.0,24.6,0.1,1.0,0.0,7.6,95.0,86.0,1001.1
2020-07-13,27.9,25.2,7.6,13.0,0.0,9.0,100.0,89.0,1001.1
2020-07-14,29.6,24.6,1.9,5.0,0.0,5.1,62.0,86.0,1001.5
2020-07-15,30.3,24.6,3.2,7.0,0.0,9.7,72.0,82.0,1001.3
2020-07-16,29.5,24.2,2.4,11.0,0.0,14.8,66.0,81.0,1001.5
2020-07-17,30.2,25.2,4.2,7.0,0.0,12.3,62.0,82.0,1002.5
2020-07-18,30.6,24.5,6.9,14.0,0.0,12.1,90.0,81.0,1002.4
2020-07-19,29.7,24.8,12.3,18.0,0.0,12.9,90.0,83.0,1001.8
2020-07-20,28.5,24.3,24.4,19.0,0.0,13.4,91.0,88.0,1002.3
2020-07-21,29.8,24.4,12.3,15.0,0.0,12.0,78.0,84.0,1002.6
2020-07-22,28.9,24.8,11.0,21.0,0.0,9.1,93.0,87.0,1001.6
2020-07-23,30.1,24.6,3.5,9.0,0.0,12.0,71.0,84.0,1001.2
2020-07-24,29.1,24.6,10.9,16.0,0.0,10.5,99.0,87.0,1001.8
2020-07-25,29.5,24.2,4.0,11.0,0.0,6.6,83.0,85.0,1001.6
2020-07-26,30.9,24.5,3.0,7.0,0.0,10.8,70.0,82.0,1001.2
2020-07-27,29.8,24.6,4.0,14.0,0.0,8.9,79.0,86.0,1000.8
2020-07-28,29.0,24.8,8.7,17.0,0.0,10.5,100.0,87.0,1000.4
2020-07-29,27.7,25.1,12.1,24.0,0.0,9.6,100.0,88.0,998.1
2020-07-30,28.0,24.2,30.1,24.0,0.0,9.3,100.0,92.0,997.7
2020-07-31,26.8,24.5,9.1,19.0,0.0,6.5,100.0,91.0,999.5
2020-08-01,28.0,24.6,12.5,18.0,0.0,7.6,100.0,88.0,1001.3
2020-08-02,27.6,24.5,6.0,18.0,0.0,7.3,100.0,90.0,1002.1
2020-08-03,29.7,24.1,0.3,1.0,0.0,7.0,94.0,84.0,1000.7
2020-08-04,29.8,24.7,17.0,12.0,0.0,9.2,98.0,83.0,1000.2
2020-08-05,28.5,25.3,19.1,22.0,0.0,13.6,98.0,88.0,1001.0
2020-08-06,28.0,25.1,24.8,19.0,0.0,10.2,96.0,89.0,1001.1
2020-08-07,27.6,24.3,20.5,13.0,0.0,13.8,100.0,89.0,999.9
2020-08-08,26.4,24.3,43.5,20.0,0.0,8.0,98.0,94.0,998.3
2020-08-09,26.5,24.2,20.7,21.0,0.0,8.7,99.0,89.0,999.4
2020-08-10,29.9,24.4,0.9,8.0,0.0,11.6,88.0,81.0,1002.1
2020-08-11,30.2,24.6,0.7,3.0,0.0,14.2,97.0,82.0,1003.7
2020-08-12,27.8,24.3,21.0,17.0,0.0,11.3,98.0,86.0,1004.7
2020-08-13,28.3,24.9,18.5,21.0,0.0,4.9,96.0,87.0,1003.7
2020-08-14,28.5,24.1,4.3,9.0,0.0,13.0,93.0,85.0,1002.0
2020-08-15,28.1,24.0,3.3,11.0,0.0,8.7,97.0,89.0,1001.3
2020-08-16,28.8,24.3,1.1,6.0,0.0,5.7,93.0,86.0,1000.8
2020-08-17,28.1,24.8,6.6,12.0,0.0,7.9,87.0,88.0,1000.5
2020-08-18,27.9,25.1,4.4,13.0,0.0,6.6,96.0,86.0,1000.1
2020-08-19,27.5,23.8,5.5,12.0,0.0,10.0,97.0,88.0,999.7
2020-08-20,26.2,24.7,13.3,23.0,0.0,5.4,100.0,91.0,1000.9
2020-08-21,28.3,24.2,0.3,3.0,0.0,9.4,90.0,87.0,1002.6
2020-08-22,29.5,24.3,4.9,10.0,0.0,8.0,49.0,85.0,1002.9
2020-08-23,28.3,25.5,1.5,8.0,0.0,7.9,97.0,89.0,1002.9
2020-08-24,29.0,24.9,0.9,6.0,0.0,9.1,66.0,85.0,1002.5
2020-08-25,30.2,24.5,0.8,6.0,0.0,14.1,53.0,83.0,1001.4
2020-08-26,29.6,24.3,0.5,5.0,0.0,14.2,86.0,83.0,1000.5
2020-08-27,29.3,24.3,0.0,0.0,0.0,9.7,65.0,84.0,999.9
2020-08-28,29.6,23.8,0.0,0.0,0.0,7.3,90.0,81.0,999.7
2020-08-29,31.2,24.8,0.1,1.0,0.0,15.3,100.0,78.0,998.5
2020-08-30,30.3,25.0,7.6,3.0,0.0,11.3,100.0,81.0,998.2
2020-08-31,29.4,25.0,10.7,8.0,0.0,8.5,95.0,86.0,998.9
2020-09-01,29.5,24.9,2.2,11.0,0.0,9.7,77.0,82.0,1000.0
2020-09-02,29.2,24.6,0.9,6.0,0.0,6.2,76.0,84.0,1001.7
2020-09-03,29.9,25.5,0.0,0.0,0.0,8.5,96.0,81.0,1002.6
2020-09-04,30.9,25.4,0.0,0.0,0.0,11.9,72.0,80.0,1001.3
2020-09-05,31.3,25.6,0.0,0.0,0.0,15.0,59.0,82.0,999.4
2020-09-06,29.8,24.9,7.3,11.0,0.0,13.3,83.0,86.0,999.3
2020-09-07,29.7,25.0,19.2,7.0,0.0,8.4,92.0,86.0,1001.4
2020-09-08,30.2,24.6,8.7,7.0,0.0,9.8,97.0,82.0,1003.6
2020-09-09,29.3,25.0,12.3,18.0,0.0,8.2,95.0,86.0,1002.4
2020-09-10,29.6,24.7,1.1,5.0,0.0,7.2,91.0,81.0,1000.2
2020-09-11,29.8,24.5,2.1,4.0,0.0,8.4,84.0,83.0,1001.2
2020-09-12,27.0,24.3,14.1,19.0,0.0,8.1,99.0,87.0,1002.9
2020-09-13,29.7,24.5,1.6,9.0,0.0,10.4,85.0,82.0,1002.2
2020-09-14,30.3,25.5,22.4,18.0,0.0,7.9,75.0,84.0,1001.1
2020-09-15,26.6,25.0,101.8,24.0,0.0,14.8,100.0,90.0,999.4
2020-09-16,27.8,24.8,26.8,20.0,0.0,12.0,100.0,91.0,998.4
2020-09-17,26.6,24.4,20.2,19.0,0.0,12.2,99.0,94.0,1000.1
2020-09-18,26.7,24.8,19.3,20.0,0.0,4.3,99.0,91.0,1003.6
2020-09-19,29.3,24.1,4.6,11.0,0.0,12.6,66.0,82.0,1003.6
2020-09-20,30.1,24.9,6.4,14.0,0.0,11.2,60.0,82.0,1002.0
2020-09-21,30.1,24.6,0.6,5.0,0.0,8.8,90.0,81.0,1001.0
2020-09-22,29.6,24.9,0.8,5.0,0.0,7.2,83.0,84.0,1001.2
2020-09-23,29.1,24.9,9.3,12.0,0.0,10.4,85.0,88.0,1001.6
2020-09-24,28.3,25.1,5.8,11.0,0.0,6.6,99.0,89.0,1001.7
2020-09-25,28.2,25.1,8.2,12.0,0.0,7.3,99.0,89.0,1000.4
2020-09-26,28.6,24.8,10.4,12.0,0.0,7.7,99.0,90.0,1000.8
2020-09-27,29.5,25.1,2.9,4.0,0.0,5.9,86.0,86.0,1002.1
2020-09-28,29.2,25.4,0.0,0.0,0.0,6.9,74.0,81.0,1002.8
2020-09-29,29.0,24.5,2.3,6.0,0.0,10.9,75.0,86.0,1001.4
2020-09-30,29.4,24.0,0.1,1.0,0.0,10.4,82.0,86.0,999.3
2020-10-01,29.3,25.8,0.4,4.0,0.0,8.2,92.0,83.0,999.4
2020-10-02,27.9,25.1,3.3,8.0,0.0,4.7,96.0,88.0,1000.9
2020-10-03,28.9,25.2,4.3,16.0,0.0,13.3,81.0,88.0,1000.7
2020-10-04,28.7,25.1,37.6,12.0,0.0,7.0,94.0,86.0,999.5
2020-10-05,29.0,25.1,8.0,15.0,0.0,9.2,96.0,86.0,999.4
2020-10-06,28.4,25.0,18.0,23.0,0.0,10.5,97.0,88.0,1000.4
2020-10-07,28.1,24.9,80.0,23.0,0.0,9.9,99.0,88.0,1000.5
2020-10-08,26.5,24.6,147.8,24.0,0.0,24.3,100.0,91.0,1000.4
2020-10-09,26.8,24.5,93.1,24.0,0.0,10.2,100.0,91.0,1000.8
2020-10-10,27.2,24.3,28.6,24.0,0.0,6.4,100.0,90.0,999.9
2020-10-11,27.1,24.2,21.6,21.0,0.0,7.4,100.0,89.0,999.0
2020-10-12,27.8,24.5,8.5,18.0,0.0,4.0,100.0,90.0,999.7
2020-10-13,29.1,25.1,23.9,21.0,0.0,9.2,88.0,87.0,1001.3
2020-10-14,26.2,23.9,77.6,17.0,0.0,22.1,96.0,86.0,1000.7
2020-10-15,28.1,24.1,28.0,16.0,0.0,9.7,95.0,84.0,1000.1
2020-10-16,29.0,24.1,17.2,18.0,0.0,11.4,89.0,87.0,1000.9
2020-10-17,28.8,24.0,9.2,16.0,0.0,7.0,84.0,87.0,1001.5
2020-10-18,28.4,24.2,21.6,17.0,0.0,9.0,96.0,88.0,1001.8
2020-10-19,29.4,24.8,15.5,19.0,0.0,11.5,88.0,84.0,1000.4
2020-10-20,27.8,24.3,38.8,19.0,0.0,13.8,100.0,88.0,996.9
2020-10-21,26.8,24.2,19.0,24.0,0.0,9.0,98.0,89.0,996.2
2020-10-22,28.9,24.1,4.7,19.0,0.0,9.7,93.0,87.0,998.4
2020-10-23,28.3,24.6,11.4,18.0,0.0,6.6,87.0,90.0,1000.0
2020-10-24,29.0,24.6,4.6,13.0,0.0,10.9,98.0,86.0,1001.6
2020-10-25,29.4,24.3,52.9,14.0,0.0,37.3,99.0,85.0,999.4
2020-10-26,25.8,24.5,113.8,24.0,0.0,59.4,100.0,91.0,990.8
2020-10-27,27.7,23.5,26.2,18.0,0.0,9.5,86.0,90.0,999.8
2020-10-28,28.4,24.1,3.6,9.0,0.0,7.9,72.0,86.0,1004.2
2020-10-29,29.3,23.5,3.2,8.0,0.0,13.1,64.0,83.0,1004.7
2020-10-30,28.8,24.2,7.6,23.0,0.0,15.1,59.0,84.0,1003.1
2020-10-31,29.3,25.0,16.1,19.0,0.0,18.2,88.0,81.0,1001.8
2020-11-01,26.5,23.6,80.0,17.0,0.0,41.4,100.0,79.0,996.6
2020-11-02,27.3,22.7,1.1,10.0,0.0,7.1,99.0,86.0,1000.3
2020-11-03,28.4,23.8,6.2,11.0,0.0,8.6,93.0,84.0,1002.8
2020-11-04,26.3,24.5,54.5,23.0,0.0,9.4,100.0,91.0,1004.0
